,epochs,train_loss,test_loss,z_loss,a_loss,n_loss,z_testloss,a_testloss,n_testloss
5048,5048,0.001048512401646537,0.0031153443560469896,0.00032079954096635177,0.0001283259750212243,0.0005993868845698845,0.00034604962911544135,0.00010310122047485493,0.0026661935335141607
5049,5049,0.0010734586366585746,0.002957234435598366,0.0003440285321294662,0.00012581180619386582,0.0006036182991926007,0.00033861737938423175,9.975570242204412e-05,0.0025188613653881475
5050,5050,0.0010607954630758732,0.0029443894745782018,0.0003264188717540567,0.0001301212766642273,0.0006042553172528353,0.0003307989218228613,0.00010617221300890378,0.002507418335881084
5051,5051,0.0010722732152137313,0.0029513937697629444,0.0003423614958175132,0.00012859906903008343,0.0006013126461952035,0.00033036828790500294,0.00010250152263324708,0.002518523979233578
5052,5052,0.0010444854340177908,0.0031164783067652024,0.0003196699003956672,0.00012666157948796393,0.0005981539496388227,0.00037303009594324976,0.00010185373162130418,0.0026415944666950963
5053,5053,0.0010376362468169373,0.002937032790214289,0.00031519782814533884,0.00012765720929315753,0.000594781213410341,0.00033135328067146474,9.97683969217178e-05,0.0025059111285372637
5054,5054,0.0010554337804354016,0.002966232263133861,0.00032474905570188927,0.0001270532753366004,0.0006036314483773509,0.00033157587949972367,0.00010127043992724793,0.0025333859521197155
5055,5055,0.0010748211810495823,0.0031787918487680145,0.0003355466788501188,0.00012217293816743193,0.0006171015590269143,0.00034712479646259453,0.0001005011697543523,0.002731165885052178
5056,5056,0.0010538859797825527,0.0032083667756523937,0.00032148302681403007,0.00012482664396594855,0.0006075763129881304,0.0003690055009428761,0.0001041206091940694,0.002735240719630383
5057,5057,0.0010767996607416541,0.002925806416897103,0.00033762449686709127,0.00013354767993897806,0.0006056274854649261,0.0003320595824334305,0.00010123598190148186,0.0024925109173636883
5058,5058,0.0010673100333423561,0.0029751237598247826,0.00033850370819908773,0.00012831006639479114,0.0006004962591887423,0.00034646694166440284,0.00010180266917814151,0.0025268541285186075
5059,5059,0.0010514092649434022,0.002974165770865511,0.00032863803558232514,0.00012394223521351608,0.0005988289890729282,0.0003479161114228191,0.00010209738957200898,0.002524152303521987
5060,5060,0.0010545515043032206,0.0029869713471271098,0.0003253655129254671,0.00012453700106955805,0.0006046489890105726,0.00033193480976478895,9.910097696774756e-05,0.002555935592681635
5061,5061,0.0010742710289325874,0.003013196554093156,0.00033057950905881594,0.00012756129145617803,0.0006161302303640279,0.0003712980451382464,0.0001016195760712435,0.0025402789397048764
5062,5062,0.0010688938510049562,0.003032989610801451,0.00032759862592307386,0.0001306341944388811,0.0006106610257537431,0.00033321086539217504,0.00010217111821475555,0.0025976076212828048
5063,5063,0.0010414960909824653,0.002932282332039904,0.0003201775067444345,0.00012396249289299617,0.000597356095469622,0.00033004812212311663,0.0001050679313721048,0.002497166264220141
5064,5064,0.001062855580495374,0.002969133209262509,0.0003303623672798691,0.00013134262706583164,0.0006011505861033294,0.00035284407204017043,0.00012284711374377366,0.0024934419780038297
5065,5065,0.0010603962111684262,0.003040849529497791,0.00033140547312558835,0.00013021961456812788,0.0005987711199989341,0.0003501987293930142,0.00010179347646044334,0.0025888573145493865
5066,5066,0.001060908088226251,0.0029686589186894707,0.0003288040746961406,0.00012406988968853216,0.0006080341246757644,0.00033703265853546327,9.997431698138826e-05,0.0025316519022453576
5067,5067,0.0010286837213399826,0.003049673752684612,0.000308970216781073,0.00013274343729361739,0.000586970067589698,0.00033542795972607564,9.930544206326886e-05,0.0026149403493036516
5068,5068,0.001047906860305815,0.0029962439875816926,0.00032002163506305784,0.0001277620884219843,0.0006001231341791831,0.0003347667843627278,0.00010470040638210776,0.0025567767952452414
5069,5069,0.0010668941618500953,0.0030012889255885966,0.00033636061580529864,0.00013183880019725365,0.0005986947408887694,0.0003360395894560497,0.00010093570017488673,0.002564313639595639
5070,5070,0.0010424898203260675,0.003012608540302608,0.0003131338470996577,0.00012779681286018247,0.0006015591627760986,0.0003407502699701581,0.00010757591917354148,0.0025642823820817284
5071,5071,0.0010443814810673902,0.0029387342074187472,0.00031488042311434436,0.00012661859950263522,0.0006028824561100548,0.0003362110592206591,0.00010125760559276387,0.0025012655823957175
5072,5072,0.0010681627659352533,0.0029555077708209865,0.0003370977213360061,0.0001289412497163151,0.00060212379460487,0.0003324102190163103,0.00010233070906906505,0.0025207668368238956
5073,5073,0.0010374165896421216,0.0030408648308366537,0.000307549928536692,0.00012519247376209476,0.0006046741894983158,0.00033730068389559165,0.00010662216027412796,0.002596941980300471
5074,5074,0.0010653785318670095,0.0029704664993914776,0.0003177949970652598,0.00013360289157372693,0.000613980642023087,0.00035729027695197146,0.00010111490541930834,0.0025120613136095926
5075,5075,0.00107368928395882,0.002953987364890054,0.0003406378055164875,0.000127139596301346,0.0006059118822105021,0.0003450540471021668,0.00011326023604851798,0.002495673077646643
5076,5076,0.0010611674756517597,0.0029714990669162944,0.00033225619792493334,0.0001276129603483803,0.0006012983196029427,0.00033828409323177766,0.00010964382249767368,0.002523571136407554
5077,5077,0.0010608822336438213,0.0032495689592906274,0.0003319711276666694,0.00012910656438573935,0.000599804540664539,0.0004295963062759256,0.0001023814447762561,0.002717591225518845
5078,5078,0.0010706922276669246,0.0030192019839887507,0.0003330681088734952,0.00012744750194403545,0.000610176614555382,0.0003421787796469289,0.00010186974168391316,0.002575153426732868
5079,5079,0.0010444083967346958,0.0032174777588807046,0.00032231214127776206,0.00012823145071550265,0.0005938648005241563,0.0003603686491260305,0.00010459252416694653,0.0027525165569386445
5080,5080,0.001059520601852542,0.002944047882920131,0.0003298726302195655,0.00012679849929253387,0.0006028494749820322,0.0003351798968651565,0.00010056825681203918,0.0025082997017307207
5081,5081,0.0010397269629286068,0.002940736318123527,0.00031656868802902593,0.0001302091182345987,0.0005929491622262237,0.0003304346582808648,0.00010606487194309011,0.002504236763343215
5082,5082,0.0010494951586606824,0.002974122508021537,0.0003217117467733503,0.0001253813214273456,0.0006024020932174353,0.0003384441042726394,0.00010129767042599269,0.0025343807428725995
5083,5083,0.001050055940163909,0.0029551765619544312,0.0003330564899570279,0.00012923028870822362,0.0005877691623791874,0.0003315290086902678,0.00010261324405291816,0.002521034301025793
5084,5084,0.0010541237035772177,0.003025062549568247,0.00032236754116053533,0.00012271078965244044,0.0006090453725788671,0.00033974092184507754,0.00010658579867595108,0.0025787358317757025
5085,5085,0.0010459289565729866,0.003068476165935863,0.0003239364056643336,0.00012678139722367725,0.0005952111536386322,0.0004084370975760976,9.956140365829924e-05,0.0025604776383261196
5086,5086,0.0010482122121337255,0.00295596917567309,0.0003353927751067302,0.0001263681106891477,0.0005864513272183775,0.000331234409713943,0.00010805977353811613,0.0025166750492644496
5087,5087,0.0010314036200006914,0.002954583484097384,0.00031864045949350257,0.00012457308017983914,0.0005881900837567818,0.0003316985103083425,0.0001046161564772774,0.0025182688259519637
5088,5088,0.0010493343453528063,0.0029457696073222905,0.00033021009094111477,0.00012729018674974307,0.0005918340638849386,0.0003293988802397507,0.00010245997191304923,0.002513910745619796
5089,5089,0.0010259585443196024,0.002963346167234704,0.0003090277349407292,0.00012530064106763898,0.000591630166156253,0.00033080762659665197,0.00010016501960308233,0.0025323735244455747
5090,5090,0.0010579241929830876,0.0029856425389880314,0.000326479479739484,0.0001271609039200473,0.0006042838086052294,0.0003319412080600159,0.00010095114316754916,0.0025527502148179337
5091,5091,0.0010472477660633055,0.002993506015627645,0.00032517583399364474,0.00012995452098444604,0.0005921174178513918,0.00033448499198129866,0.00010157727888326917,0.0025574437458999455
5092,5092,0.0010549982317877567,0.0030884797306498513,0.0003258395297000493,0.00012440858208604015,0.0006047501176844832,0.0003279600823589135,0.00010270943243995134,0.0026578102479106747
5093,5093,0.0010374075644886845,0.002960780962894205,0.00032021277187433637,0.00012696803515279445,0.0005902267586896611,0.0003296197664894862,0.00010418220904284681,0.0025269789912272245
5094,5094,0.0010760849427764014,0.0030591649483540095,0.00033005699700717426,0.00012754761543648413,0.0006184803284326521,0.0003758521306735929,0.00010615476207931351,0.0025771580621949397
5095,5095,0.0010582673740439758,0.0030138486763462424,0.00032893311250680514,0.00012114241838441853,0.0006081918410209429,0.0003298472338428837,9.995705545406963e-05,0.002584044406830799
5096,5096,0.001046088671350294,0.0031201814563246444,0.00032960912474107806,0.00012709390187404671,0.000589385641305737,0.00036974479280615924,0.0001264113629986241,0.0026240253137075342
5097,5097,0.0010312829555196178,0.0029352073106565513,0.00032070116288248143,0.00012554920499641627,0.0005850325852308488,0.00033099484880949603,0.0001002896881345805,0.0025039227912202477
5098,5098,0.0010572987765067844,0.0031496471347054467,0.0003341139134970215,0.00012588018015179795,0.0005973046803090627,0.0003421966948735644,0.00010031940814769769,0.002707131025090348
5099,5099,0.0010317481845130872,0.0029464623003150336,0.0003188763177233665,0.0001280082235017133,0.0005848636375413911,0.00033172837447636994,0.00010035675495601026,0.002514377156330738
5100,5100,0.001051662664209451,0.0029493410474970005,0.0003281952999569298,0.0001250794974888325,0.0005983878609243852,0.00032998355618474307,0.00010229031045128067,0.0025170671797241084
5101,5101,0.0010656723600610569,0.00299589621135965,0.0003282867148103323,0.00012613559502030864,0.0006112500503926188,0.00033424680350435665,0.00010049319485005981,0.0025611562305130064
5102,5102,0.0010439147835354184,0.003405365008802619,0.00032402669381021055,0.00012403581433990306,0.0005958522738559634,0.00037495256583497394,0.00011384973959138733,0.002916562691098079
5103,5103,0.00102993086867248,0.0032144155775313266,0.00031031509435915084,0.00013408359972675552,0.0005855321740304494,0.00037753184369648807,0.00010654504603735404,0.0027303387032588944
5104,5104,0.001052224270074041,0.0029725130370934494,0.00032691557691091444,0.0001248346030062204,0.000600474087723863,0.00034916788081318373,9.982834194488532e-05,0.0025235167995560914
5105,5105,0.0010378117612666884,0.0029406845787889324,0.00031208050147901663,0.00012357764103254124,0.0006021536214894075,0.0003284974409325514,0.00010094787671732774,0.0025112392104347236
5106,5106,0.0010540856995358825,0.002932999486802146,0.00032435330195436965,0.00012907856596788765,0.0006006538296440189,0.0003292812252766453,0.00010072595136989548,0.002502992319932673
5107,5107,0.0010422424592706524,0.0029645961985806935,0.0003264669146704648,0.00012290815252845568,0.0005928673918631853,0.0003502602248772746,0.00010026305290011805,0.0025140729194390588
5108,5108,0.0010358149798996273,0.003085731907049194,0.0003229401042465429,0.00012797846886697137,0.0005848964117912302,0.00034361985944997286,0.00010666547359505785,0.0026354465444455855
5109,5109,0.0010341730137106483,0.0029916991261416115,0.00031822844342459114,0.00012703238837947405,0.0005889121873287935,0.0003437231298448751,0.0001009678333048214,0.0025470081891398877
5110,5110,0.0010336796251855269,0.002933939242211636,0.00031011153442954203,0.0001257388035682991,0.0005978292902000248,0.00032941485096671386,0.00010117438796442002,0.0025033500060089864
5111,5111,0.001042073490587508,0.002959639226901345,0.0003219686578707117,0.00012813136521463615,0.000591973466227709,0.0003360611262905877,0.00011772789184760768,0.0025058502142201178
5112,5112,0.001035187146507773,0.0031321814240072854,0.0003245538281340591,0.00012203223803944464,0.00058860108601137,0.0003615570012698299,9.955424411600688e-05,0.0026710702004493214
5113,5113,0.0010518061577722098,0.002984173843287863,0.00032587636588067174,0.00012653988119526945,0.0005993899137781233,0.0003327315571368672,0.00010125832591256767,0.002550183948187623
5114,5114,0.0010353170622994375,0.003006853883562144,0.0003169500777385921,0.00012783248813164413,0.0005905344932314874,0.00033154176162497606,0.00010177658782595245,0.0025735355520737357
5115,5115,0.0010411430826517427,0.003004208752827253,0.00033026395999948097,0.00012639126753650315,0.0005844878541657132,0.000329536721437762,0.0001014832469081739,0.0025731888090376742
5116,5116,0.0010305054883982773,0.002968639244500082,0.00031465750603245534,0.00012706075166111106,0.000588787233276785,0.0003334952862132923,0.00010716460428739083,0.0025279793771915138
5117,5117,0.0010352060610315744,0.0029434980533551425,0.0003267830289836534,0.00012540803278854212,0.0005830149984715364,0.00033227942640223773,0.00010042889584838122,0.0025107896944973618
5118,5118,0.0010493745609145065,0.003225106258469168,0.0003211493282260041,0.0001297933436006272,0.0005984318847315694,0.00047094548790482804,0.00011519502322698827,0.002638965757796541
5119,5119,0.0010517125895134155,0.0029419652419164777,0.0003350958708973281,0.00012471870916664222,0.0005918980097275073,0.00032838835159054724,0.00010338059973946656,0.0025101963183260523
5120,5120,0.0010194512583525958,0.003109314253379125,0.0003118153309648275,0.000124485082755675,0.0005831508443076875,0.00033857448943308555,0.00010023981440099305,0.00267049994727131
5121,5121,0.001067099840659055,0.0030618963355664164,0.00034133715786419474,0.0001243557725368649,0.0006014069102579954,0.00036402885871211765,0.00010012714028562186,0.0025977403565775603
5122,5122,0.0010372386150845107,0.0031335598687292077,0.00032292766968132394,0.00012877557815421835,0.0005855353654415649,0.00041080817663896596,0.00010362598936808354,0.0026191256911261007
5123,5123,0.0010352148066399393,0.0030225979644455947,0.0003234479681271348,0.0001226376241520136,0.0005891292152413208,0.0003733428475243272,0.00010063129889203992,0.0025486238228040747
5124,5124,0.0010532214551731043,0.0029631239594891667,0.0003269943078701046,0.00012628468571773547,0.0005999424622340757,0.0003294768393971026,0.00010135900060959102,0.002532288162910845
5125,5125,0.0010218572963005418,0.002940433070762083,0.0003069675789632876,0.00012633961317304427,0.0005885501074082675,0.00033437618185416795,0.00010149354557142942,0.002504563373804558
5126,5126,0.0010516140495047306,0.003079476962739136,0.0003334309184289045,0.00012364422216207667,0.0005945389088210621,0.00035865503741661087,0.00010002318435908819,0.0026207987320958637
5127,5127,0.0010487899939814332,0.0029954035344417207,0.0003423109461715042,0.00012238788948921563,0.0005840911573706682,0.0003309824041934917,0.00010343569806536834,0.0025609854637878016
5128,5128,0.001040257487941391,0.0033582801988814026,0.0003325331748157716,0.00012225987427500165,0.0005854644384798682,0.0005191275595279876,0.00012490595736380783,0.0027142467006342486
5129,5129,0.0010406879143148755,0.0031063087153597735,0.00032412173311006584,0.00013042395515701062,0.0005861422275771405,0.0003305322652522591,9.937698655448912e-05,0.002676399439224042
5130,5130,0.00104300108453508,0.0029874183164793067,0.00032431168899171435,0.00012067183252508533,0.000598017566123307,0.0003532632108544931,9.976995306715253e-05,0.002534385166654829
5131,5131,0.0010431452882683771,0.0029643213347299024,0.00032274087323365245,0.00012726690180845868,0.000593137509889521,0.0003473034994385671,0.00010764867920443066,0.0025093691365327686
5132,5132,0.0010388544619759652,0.0029518707160605118,0.0003235107988480977,0.00013006985167880798,0.0005852738095953123,0.0003308817567813094,0.00010347874831495574,0.0025175101836794056
5133,5133,0.0010502498732600954,0.0029939343949081376,0.0003243948833569795,0.00013031961030128805,0.0005955353812470284,0.0003462400645730668,0.00010227108691651665,0.0025454232236370444
5134,5134,0.0010416652672852918,0.0029290926322573796,0.00030823758003230734,0.00012871131805516187,0.0006047163702173835,0.0003301745709904935,0.00010168705557589419,0.0024972310129669495
5135,5135,0.001037078011991563,0.002947572931589093,0.00031555688029428006,0.00012634688572439804,0.0005951742478961475,0.0003306803191662766,0.0001009837912988587,0.0025159088181681
5136,5136,0.0010296470110429225,0.0029989303075126372,0.0003225144677703524,0.0001269970901138416,0.0005801354529733538,0.000330958759150235,0.0001045674980559852,0.002563404028478544
5137,5137,0.0010435511039237782,0.003048587401281111,0.0003293042774104578,0.00012653044768450426,0.0005877163814704059,0.00035394763654039707,0.00010247763634652074,0.002592162105429452
5138,5138,0.0010259976120410594,0.002981617333716713,0.0003092532365169127,0.00012316894099289837,0.0005935754339287805,0.00034324192074564053,0.00010039623862212466,0.0025379791331943125
5139,5139,0.0010399390801722125,0.003329407401906792,0.0003247577815678469,0.00012612630878975554,0.0005890549878681755,0.0004108686171093723,0.00011139559410366928,0.0028071431661373936
5140,5140,0.0010250958585874385,0.003098557084740605,0.00031631188704424605,0.00012087434376675227,0.0005879096307192639,0.0003262739392084768,0.00010209091578872176,0.0026701922324718907
5141,5141,0.001043915294798886,0.0029815421366947703,0.0003337435717961401,0.00012385642745867253,0.0005863152950806365,0.0003454660309216706,0.00010039950370810402,0.0025356765763717704
5142,5142,0.0010290971177090316,0.0030117994465399534,0.0003157602957706412,0.000124603716850653,0.0005887331084013104,0.0003340619568916736,0.0001088586900550581,0.0025688788227853365
5143,5143,0.0010434340368244489,0.0029495837443391792,0.0003270441337205339,0.00012360561481872752,0.0005927842876363759,0.00033038777928595664,0.00011089060808444628,0.002508305369701702
5144,5144,0.001040959652145482,0.0029634090460604057,0.0003275877218115126,0.00012253492340782158,0.0005908370071578664,0.00033392660407116637,0.00011340970331730205,0.002516072716389317
5145,5145,0.001034897491840088,0.0029649230782524683,0.0003226308836483035,0.0001264359632343466,0.0005858306393730247,0.0003308348923383164,0.00010542097402321815,0.0025286672098445706
5146,5146,0.001029228364491159,0.0030231927885324694,0.00032347028038411097,0.00012351431042548406,0.0005822437736583921,0.00033179081856360426,0.00010079784624394961,0.0025906041264533997
5147,5147,0.00104698904932352,0.003041014919290319,0.0003282526600846404,0.00012947676434447829,0.0005892596222759835,0.00037575827082036994,0.00010196539938078786,0.002563291236583609
5148,5148,0.0010294433077723145,0.003011335043993313,0.00031821942652032894,0.0001288337152337086,0.000582390163098625,0.0003304987112642266,0.00010113793860000442,0.002579698382760398
5149,5149,0.0010277336781435188,0.0029421519502648152,0.0003138379247415704,0.0001280489677289326,0.0005858467838424406,0.0003327771719341399,0.00010821506975844386,0.002501159717212431
5150,5150,0.0010318617161458276,0.0029846361721865833,0.00032494984664301725,0.00012157345579931169,0.0005853384116643767,0.00033259867996093817,0.00010074103511215071,0.0025512964639347047
5151,5151,0.0010440651713692507,0.0030238175677368417,0.00033233601731177015,0.00012802499087651966,0.0005837041654054573,0.00035063847008132143,9.917150623550697e-05,0.0025740075652720407
5152,5152,0.0010422538353462413,0.003140622349746991,0.0003168605711788627,0.00012454276314137984,0.000600850500261328,0.0003382849927220377,0.00010038789423560956,0.0027019494445994496
5153,5153,0.0010403491142146574,0.002950536108983215,0.00031623536737370274,0.00013037635296899054,0.0005937373942890572,0.00033257111681450624,0.00010412205938337138,0.0025138428900390863
5154,5154,0.0010357695571621465,0.0029793024441460148,0.00031727976069317025,0.00012694374221331844,0.0005915460589131975,0.00035434206347417785,0.00011091192186540866,0.0025140484503936023
5155,5155,0.0010290042772313735,0.003121361049124971,0.00032791170565215694,0.00012615079896792972,0.0005749417728430051,0.0003469997236607014,9.9772219073202e-05,0.002674589071830269
5156,5156,0.0010294806453915444,0.0030041125282878056,0.0003245689696335726,0.00012552050366081225,0.0005793911721898469,0.0003471129712124821,9.960653733287472e-05,0.0025573930324753746
5157,5157,0.0010539677270664388,0.0031235276692314073,0.0003310699882667963,0.00013103969375232894,0.0005918580442362993,0.00040316796366823837,0.00010047326918538602,0.0026198864361504093
5158,5158,0.0010315845353428014,0.002970690024085343,0.0003218073745452425,0.00012212741363606011,0.0005876497466285464,0.0003297877747172606,0.00010026352902059443,0.00254063872853294
5159,5159,0.0010295440424322655,0.003019852090801578,0.0003184105115193743,0.00012336709843129126,0.0005877664367220465,0.00033738979345798725,0.00010051971753455291,0.0025819425864028744
5160,5160,0.0010334730877208814,0.0031174286632449366,0.00032247641136066003,0.00012053899019960297,0.0005904576844227305,0.0003282134366600076,0.00010137528283848951,0.002687839951249771
5161,5161,0.001038736774612835,0.003060809031012468,0.0003183704121876211,0.00013061148262987578,0.0005897548802587749,0.0003582577992347069,0.00011407495412640856,0.002588476301752962
5162,5162,0.0010287101605942674,0.0029661714797839522,0.0003130795767977181,0.00012394625432273984,0.000591684331721478,0.0003351831383042736,0.0001007499035949877,0.0025302384674432687
5163,5163,0.0010544661477736085,0.0030158056833897717,0.00034097674752105097,0.00012838615699238174,0.0005851032448822045,0.0003673184455692535,0.0001000829156510008,0.002548404299886897
5164,5164,0.001025878007161864,0.002938567464298103,0.00031391190065391315,0.00012460760617440353,0.0005873584983407692,0.0003290182930868468,9.833477110987587e-05,0.0025112144139711745
5165,5165,0.0010344586153455363,0.0029520538155338727,0.00032867594054087425,0.00012576918187310213,0.0005800134915180777,0.00033613630421314156,0.00010164900777454022,0.0025142685044556856
5166,5166,0.001030089473425986,0.0029505168640753254,0.000326041512600603,0.00012443984812718763,0.0005796081111688541,0.00034187942492280854,0.00010582989398244536,0.0025028075542650186
5167,5167,0.0010258418776296601,0.003051409737963695,0.00031579358202544675,0.0001285216588657468,0.0005815266340505332,0.00035525128350855084,0.00010190364469053748,0.0025942547727026977
5168,5168,0.001032158916305964,0.0030883368963259272,0.00032231376794089747,0.0001231552335985337,0.0005866899181032779,0.0003529724990585237,0.00011015446034434717,0.002625209905090742
5169,5169,0.0010409220429522929,0.0029919139269622974,0.0003349619415576813,0.00012399521882954992,0.000581964883515107,0.0003321177619000082,9.852901871454378e-05,0.002561267145210877
5170,5170,0.001034257666187088,0.0029482493046089076,0.00031356981793821903,0.0001286415403703625,0.0005920463118177191,0.0003285070415586233,9.962679223463056e-05,0.0025201154785463586
5171,5171,0.001036834340449126,0.002953921451990027,0.000327306121119126,0.0001246452343221576,0.0005848829839882815,0.00032655206450726837,9.944213525159284e-05,0.002527927266783081
5172,5172,0.0010292003692015056,0.0030077820701990277,0.000324262089576501,0.0001280987108327229,0.0005768395722680577,0.0003276562383689452,0.00010006714501287206,0.002580058680905495
5173,5173,0.001020406327613742,0.003022516561031807,0.00031113176415474184,0.00012630913163769612,0.0005829654302919627,0.00034466923261788907,0.00010034037518380501,0.0025775069516384974
5174,5174,0.00103097539328359,0.002953493320092093,0.0003189666595815675,0.00012886308778798842,0.0005831456435273348,0.00033591290048207156,0.00010636287333909422,0.0025112175280810334
5175,5175,0.0010304856900078287,0.002987492858665064,0.00032222599199317563,0.00012526890806758117,0.0005829907899239,0.00033639916728134267,0.00010322222647118906,0.0025478714815108106
5176,5176,0.0010219923632848226,0.0031320816415245645,0.00031485426766875017,0.00012332926797020623,0.000583808831121642,0.0003279839393144357,0.00010395253366368706,0.00270014519628603
5177,5177,0.001041127573832229,0.002958353179565165,0.0003365376722482834,0.00012189415679276167,0.000582695745486339,0.00033653335503913695,0.00010774146630865289,0.0025140783545793965
5178,5178,0.0010279802952901976,0.002945205196738243,0.0003211990595353281,0.000127535875192265,0.0005792453590332631,0.0003286396458861418,0.00010624232800182654,0.0025103232474066317
5179,5179,0.0010233976497095387,0.003133604106551502,0.0003240076063317988,0.0001256709516023962,0.0005737190927485609,0.0003383070943527855,0.00010058935868073604,0.0026947076548822224
5180,5180,0.0010176238824115104,0.0029724293926847167,0.0003050059644775287,0.00012826422681908901,0.0005843536885659905,0.00033156345216411864,0.00010048690865005483,0.0025403790423297323
5181,5181,0.0010224658073442188,0.002971429916215129,0.00032173999945579723,0.00012760333135997682,0.0005731224764589292,0.00032962877230602317,0.00010264434467899264,0.0025391567978658713
5182,5182,0.0010045447804265103,0.002948255256342236,0.0003103451352587984,0.0001223280020784824,0.0005718716412818261,0.0003350868000779883,9.893750825540337e-05,0.002514230909582693
5183,5183,0.0010403577615744227,0.0029981392945046537,0.0003304516849891063,0.00012535801641924818,0.0005845480631784073,0.00034511213289079024,9.940872155311808e-05,0.0025536184475640766
5184,5184,0.0010260466525515031,0.002961804551887326,0.0003146191859272291,0.0001287035378783194,0.0005827239283752052,0.0003375351452632458,9.949356649485708e-05,0.0025247758021578193
5185,5185,0.0010038251973018288,0.002953268209239468,0.0003111653055315007,0.00012375124162737765,0.0005689086532943206,0.00034499393677833723,9.946899103852047e-05,0.0025088052643695846
5186,5186,0.0010194537347734307,0.002956963813630864,0.0003188579631702393,0.00012494842078800722,0.0005756473518810887,0.00033707742204569513,0.00010134547846973874,0.0025185409031109884
5187,5187,0.0010263887482434273,0.003046222649572883,0.0003201226379602234,0.00013127497516559128,0.0005749911281197172,0.0003408240281714825,9.981684183912876e-05,0.0026055817579617724
5188,5188,0.0010184086210414719,0.002996948423970025,0.0003173325472558807,0.00012810822222404075,0.0005729678531835793,0.0003571407014533179,0.00010063402305604541,0.0025391736708115786
5189,5189,0.0010101247729383598,0.003001902106916532,0.00031687374251589156,0.0001213759668221457,0.0005718750624649025,0.00032909796300373273,0.00010024492917182215,0.002572559234977234
5190,5190,0.0010124684306259035,0.0030498587948386557,0.00030823501027530287,0.0001239199312520584,0.0005803134874069981,0.00034185731510660844,0.00010587531482997292,0.002602126114652492
5191,5191,0.0010130849800734027,0.0030297723424155265,0.00032383761456559535,0.0001213595227176727,0.0005678878435316335,0.00033474763131380314,0.00010034319871010666,0.0025946814857888967
5192,5192,0.0010362777282086433,0.0029474002512870356,0.0003172143996073301,0.0001263307218833242,0.0005927326038678526,0.0003268519803896197,0.0001009442642043723,0.0025196040223818272
5193,5193,0.001013697269980671,0.002948995359474793,0.00032283233952853875,0.00012479904859907372,0.0005660658793273281,0.00032859960538189625,0.0001014118165585387,0.0025189839143422432
5194,5194,0.0009953882241218238,0.003182560802088119,0.0003014447092068245,0.00012389756854998754,0.0005700459435380473,0.00034685640366660664,9.985307065107918e-05,0.0027358513543731533
5195,5195,0.0010290650842165587,0.0029422399165923707,0.00031999348257564505,0.00012752009639764876,0.0005815515081860884,0.0003270633815191104,9.999009398597991e-05,0.0025151864247163758
5196,5196,0.0010309038115783957,0.0029674312245333567,0.0003241533134540448,0.00012814163274942172,0.0005786088620613561,0.00033257871473324485,9.921446508087683e-05,0.0025356380429002456
5197,5197,0.0010422484175847831,0.0029410286151687615,0.00032958961998417997,0.0001278935321647478,0.0005847652645553255,0.0003312996122986078,9.903133150146459e-05,0.0025106976900133304
5198,5198,0.001016682244846182,0.0031477361626457423,0.0003149083538009091,0.00012440679525914988,0.0005773670969910587,0.00035280482916277833,0.00011490307497297181,0.0026800282576004975
5199,5199,0.0010167471196941415,0.003023995719559025,0.00032972908836669305,0.0001303174229491514,0.0005567006110198867,0.0003473673214102746,9.952102300303522e-05,0.002577107399702072
5200,5200,0.0010248947411087479,0.0035824780497932807,0.0003129264519525437,0.0001282571452500367,0.0005837111451342749,0.0003445338197707315,0.00010731356496762601,0.0031306307137128897
5201,5201,0.001026262965010313,0.002961055615742225,0.0003231727332951928,0.00012567754950564187,0.0005774126886512497,0.0003455980731814634,0.00010567359777269303,0.0025097839316003956
5202,5202,0.0010194522028367753,0.0029578123139799573,0.0003085384349476629,0.00012762667066239675,0.0005832870961144673,0.00033310744220216293,0.00010262026216878439,0.002522084614611231
5203,5203,0.0010086065213860363,0.003130600649456028,0.0003114974143459598,0.00012391010242971076,0.0005731990037761795,0.0003963811632274883,0.0001012230122796609,0.002632996460306458
5204,5204,0.0010205779097096366,0.003079844442254398,0.00032012367077545516,0.00012966062999471346,0.0005707936062051909,0.00036051394363312284,0.00010154833876185876,0.0026177821710007265
5205,5205,0.0010076659408273401,0.0029328423479455523,0.0003095518331047871,0.00012564932694658637,0.0005724647776245964,0.00032655247105140006,9.999360077017627e-05,0.002506296274077613
5206,5206,0.001002526777918053,0.0030719429705641232,0.00031095344076825863,0.00012759330184632691,0.0005639800387560717,0.0003691593374242075,0.00010899846029133187,0.0025937851823982783
5207,5207,0.0010334238080770537,0.002962910155474674,0.00033390032280248346,0.00012187804884216481,0.0005776454340225341,0.00034037647219520295,0.00010106428885592322,0.002521469425118994
5208,5208,0.0010121321282646127,0.003052159183425829,0.0003249313777600338,0.00012403768738920824,0.0005631630628141367,0.00032821346485434333,0.0001030614241699368,0.002620884290081449
5209,5209,0.0010200948406242213,0.0030069899730733596,0.00031424056733795296,0.00012930680230774496,0.0005765474733420512,0.0003290285276307259,9.993061212298926e-05,0.002578030776930973
5210,5210,0.0010153446583801014,0.0029516923168557696,0.00032348827452244604,0.00012028895757012039,0.0005715674278400483,0.00033041224742191844,0.00010028698943642667,0.0025209930608980358
5211,5211,0.001031559955396921,0.003411238685657736,0.0003364837358988952,0.00012518772047630713,0.0005698884981180167,0.0003412305195524823,0.00010808104548232222,0.002961927093565464
