,epochs,train_loss,test_loss,z_loss,z_testloss,a_loss,a_testloss,n_loss,n_testloss
3064,3064,0.0017945327302857567,0.00381849724593089,0.000401337799858287,0.0003801819957170895,0.00017545899457075803,0.00015082737459297163,0.001217735931835176,0.0032874878792127572
3065,3065,0.0017982793738693594,0.0038176364644100487,0.00039434801360715727,0.00037969367378214494,0.00018125394321665667,0.00015045490911262864,0.0012226774168130868,0.0032874878792127572
3066,3066,0.0017964177602788987,0.0038176057698157957,0.00039764088839805797,0.00037954450688837686,0.00018074380806848086,0.0001505733910827202,0.0012180330703212038,0.0032874878792127572
3067,3067,0.0017895502368949305,0.003818240395417036,0.00039916115854985823,0.00038005359016971875,0.00017634717034478747,0.00015069891479827134,0.0012140419068612373,0.0032874878792127572
3068,3068,0.0017834134757319412,0.0038174139718890566,0.0003953442899339175,0.0003792720219073228,0.00017429529092763329,0.00015065408614979868,0.001213773896753306,0.0032874878792127572
3069,3069,0.001789670897470698,0.003817225583899719,0.0003991413470703555,0.0003790456049742554,0.00018197319280380717,0.00015069210864647727,0.0012085563558995867,0.0032874878792127572
3070,3070,0.0018100095609687983,0.0038176653243577746,0.00039649354650069196,0.0003796347632084655,0.00017474085971610413,0.00015054268792309927,0.001238775152799349,0.0032874878792127572
3071,3071,0.0017955568637669135,0.003817737467964239,0.000401106115422039,0.00037980514661043504,0.00017609245378335123,0.00015044445153532103,0.001218358298001912,0.0032874878792127572
3072,3072,0.0017896941394363634,0.003816912264586721,0.00039652460656417447,0.00037909777377455057,0.00017909061298210965,0.0001503265981527069,0.001214078918472081,0.0032874878792127572
3073,3073,0.0017891228091144286,0.003817256617424656,0.0003935643959475812,0.00037910722625659945,0.00017648580451176083,0.00015066151573142934,0.0012190726095849215,0.0032874878792127572
3074,3074,0.0018000819622881164,0.003817066517835365,0.0004129879323623557,0.00037912390146204096,0.00017306457659822499,0.00015045471616160079,0.0012140294523744549,0.0032874878792127572
3075,3075,0.0018063956401504267,0.0038172409492485885,0.0004004661981578018,0.000379247822072298,0.0001778245966129463,0.00015050525413428233,0.0012281048455656455,0.0032874878792127572
3076,3076,0.0017981784124025545,0.0038173516233793543,0.00039883818269667093,0.0003792007411004905,0.00017799916152750104,0.00015066297985672292,0.0012213410657143202,0.0032874878792127572
3077,3077,0.0017870836344491036,0.003817099858299369,0.00039148520960579643,0.00037915878940249876,0.00017512162192203937,0.0001504531680404421,0.0012204768029212677,0.0032874878792127572
3078,3078,0.0018066623043224287,0.003817217461352201,0.0004037184569260891,0.0003790778923585209,0.00017577376928066646,0.000150651677255224,0.001227170080277539,0.0032874878792127572
3079,3079,0.001804460540224914,0.0038181980320287847,0.0004066332867209124,0.00038011338914703297,0.00017893785525157233,0.000150596747827669,0.001218889393812468,0.0032874878792127572
3080,3080,0.0017906524794780241,0.003817528139216283,0.0003953345176487114,0.00037959323370021685,0.0001786492976533716,0.000150447032474058,0.0012166686612702074,0.0032874878792127572
3081,3081,0.0017859385800384248,0.0038174873223834776,0.00039743081025501043,0.0003794064657627074,0.00017711174342939005,0.00015059298219725111,0.0012113960268654335,0.0032874878792127572
3082,3082,0.0017928072699931817,0.0038170794996173606,0.0004017443990129561,0.00037910962861202233,0.00017778245554496788,0.00015048197981948623,0.0012132804152725366,0.0032874878792127572
3083,3083,0.0018059501030925696,0.0038171497739474232,0.0004027008184342654,0.00037912316336679636,0.00017992249973967803,0.00015053873192047394,0.001223326778688733,0.0032874878792127572
3084,3084,0.0018210863086808556,0.0038169627593641607,0.0004055010631941586,0.00037899401309292855,0.00017845688799947364,0.00015048084863832905,0.0012371283574639776,0.0032874878792127572
3085,3085,0.0017952269732434386,0.003817330479999132,0.000401408847143573,0.0003793080023466315,0.0001755578066545952,0.00015053462072811975,0.001218260321862841,0.0032874878792127572
3086,3086,0.0017792717447674003,0.0038171741371691415,0.000394291422324636,0.0003791597654860278,0.00017749090599396026,0.00015052650950899159,0.0012074894201681435,0.0032874878792127572
3087,3087,0.001796222871917779,0.003816883014131903,0.00040066635008148565,0.0003788500828624267,0.00017793712973484572,0.0001505450705689661,0.0012176193928453154,0.0032874878792127572
3088,3088,0.001805449389635374,0.003817116014977705,0.00040167762287751066,0.0003791675702860296,0.00017607183581160103,0.00015046054678247015,0.00122769992955151,0.0032874878792127572
3089,3089,0.0017878421710226862,0.0038177408395877366,0.0003949242653124356,0.0003798523653649336,0.00017516070148556497,0.00015040059132601688,0.0012177572040387187,0.0032874878792127572
3090,3090,0.0018153439111153657,0.003817569741484108,0.00040096857499654075,0.0003796629979764406,0.00017626614363033908,0.00015041887175506924,0.0012381091915121593,0.0032874878792127572
3091,3091,0.0018035682353798074,0.0038171885247766687,0.0004017634055809305,0.0003793876097961977,0.0001760283202385179,0.00015031303733342645,0.001225776509002458,0.0032874878792127572
3092,3092,0.0018142277252869293,0.003817359531516374,0.0004076038380045616,0.0003794808083661844,0.0001803231298660907,0.00015039083021442417,0.001226300766807609,0.0032874878792127572
3093,3093,0.0017963154814220942,0.003817260655857434,0.000395119189751147,0.000379309394357054,0.0001825093903391735,0.00015046336672259967,0.0012186869004251846,0.0032874878792127572
3094,3094,0.0017763774577206888,0.0038174957838616793,0.00039435505478147465,0.0003793275022814404,0.0001754983155891454,0.00015068038818396957,0.0012065240876755108,0.0032874878792127572
3095,3095,0.0018033420909925129,0.0038183800628573835,0.0003943020008696309,0.0003803646773294416,0.00017568658101565826,0.00015052749250007533,0.001233353507805455,0.0032874878792127572
3096,3096,0.001798322853504326,0.0038175343600679425,0.0004025714778502772,0.0003796219449973653,0.00017997801050762482,0.0001504245343842084,0.001215773364588523,0.0032874878792127572
3097,3097,0.0017861541269120935,0.0038174331553657596,0.000394865429083171,0.0003797383415306435,0.0001769980476420081,0.0001502069341618556,0.0012142906533018612,0.0032874878792127572
3098,3098,0.0017891386086820438,0.003817279478299278,0.0003979510027757539,0.000379395941780774,0.00017568857181529416,0.00015039567710740397,0.0012154990329984398,0.0032874878792127572
3099,3099,0.0017916154902660475,0.003816733424127385,0.00039768417002469564,0.00037877432319712885,0.00018021008043015113,0.00015047121278372817,0.001213721240299364,0.0032874878792127572
3100,3100,0.0018028804443601055,0.0038171267841317796,0.00040282393846967325,0.00037924063784701016,0.00017942030570646837,0.00015039825804614095,0.0012206361938145952,0.0032874878792127572
3101,3101,0.0017997986875465527,0.003819176257452397,0.00040226095183469807,0.00038119389353573465,0.0001827370271113844,0.00015049448065147323,0.001214800703788575,0.0032874878792127572
3102,3102,0.0017994534590254766,0.0038169072852528925,0.00040268888577079466,0.00037909448283129145,0.0001757052269936822,0.00015032492477455635,0.0012210593528163354,0.0032874878792127572
3103,3103,0.0018179928789067025,0.0038171085710283605,0.00039964972004203643,0.00037916867770519864,0.00018019380780906168,0.0001504520192680456,0.0012381493517297348,0.0032874878792127572
3104,3104,0.0017968662067899665,0.003817150578539394,0.0004016703544980504,0.00037921782081233504,0.00017812109502391687,0.0001504448759354816,0.0012170747593833735,0.0032874878792127572
3105,3105,0.0018075203425221194,0.0038173046416921327,0.0004144806305401045,0.00037939429723015175,0.00018179138215127053,0.000150422449960503,0.0012112483318996268,0.0032874878792127572
3106,3106,0.001820655011485655,0.0038169145788938467,0.0004067203004326755,0.0003790245196174925,0.00017358796403147488,0.00015040219876004523,0.0012403467513684826,0.0032874878792127572
3107,3107,0.0017866037314394696,0.003817484861451991,0.00039357920556653517,0.00037956982132642756,0.0001754069756580734,0.0001504271657020443,0.0012176175528881364,0.0032874878792127572
3108,3108,0.001774455555498945,0.0038171755650988487,0.00039325167491738967,0.00037926780443072697,0.00017485903433193796,0.00015041987841604042,0.0012063448439715223,0.0032874878792127572
3109,3109,0.0017899249106818162,0.0038170828985026745,0.00039192138150663145,0.00037927474974672296,0.00017465214947418582,0.00015032027322722338,0.0012233513766325439,0.0032874878792127572
3110,3110,0.0017791383050995084,0.0038165772338162023,0.00039208213916418856,0.0003788146321865129,0.000174091066350601,0.00015027472895608413,0.0012129651019557976,0.0032874878792127572
3111,3111,0.0017989542303285518,0.00381670793359274,0.0003978501091868923,0.0003789006207430075,0.00017579879913276014,0.00015031943649209775,0.0012253053243102404,0.0032874878792127572
3112,3112,0.0017981615386897336,0.0038167921519732173,0.0003940194598142468,0.0003788403406314835,0.0001766674557673602,0.00015046392798444397,0.0012274746230383888,0.0032874878792127572
3113,3113,0.0017861142816295783,0.0038170705334271623,0.0003969078961076935,0.00037927261393081065,0.00018048113328311742,0.0001503100354943566,0.0012087252537962407,0.0032874878792127572
3114,3114,0.0018094085646382632,0.003817276895058023,0.0004068266038936131,0.00037941156169605926,0.00017988569490085638,0.0001503774802137131,0.0012226962620547166,0.0032874878792127572
3115,3115,0.0017871898271667119,0.0038167729758645727,0.00039715667997416965,0.0003788103113728988,0.00017406433838763283,0.0001504747861078233,0.0012159688097347443,0.0032874878792127572
3116,3116,0.001798507497875026,0.003817302332542648,0.0004039692920082198,0.00037942654040606715,0.00017540166337216368,0.00015038791025290266,0.0012191365412161195,0.0032874878792127572
3117,3117,0.001802178651329499,0.003817097693563828,0.00039474448267617424,0.000379155103347111,0.00017728796761096887,0.00015045470731993077,0.0012301462036691392,0.0032874878792127572
3118,3118,0.0018002534781347591,0.0038171352080328836,0.0004098844842222064,0.0003792646632432537,0.00017854009213141007,0.0001503826726686292,0.0012118289001306858,0.0032874878792127572
3119,3119,0.0018011309956304563,0.003817327472357716,0.0003979037963162614,0.0003793152473584006,0.0001783658862725784,0.0001505243222087716,0.0012248613149710237,0.0032874878792127572
3120,3120,0.0018046078649304879,0.003817078357568317,0.0003962080405739407,0.0003792483630719819,0.00018148637479844357,0.00015034210303418126,0.0012269134509761018,0.0032874878792127572
3121,3121,0.0017862130557529082,0.0038177831499259683,0.0003959077992290556,0.00038005256803582506,0.00017457685507528973,0.00015024270728242265,0.0012157284036336746,0.0032874878792127572
3122,3122,0.001803697430165693,0.003816675870750052,0.00040360129383108475,0.00037884779747493,0.0001759246782670854,0.00015034020216722938,0.001224171457300409,0.0032874878792127572
3123,3123,0.0018179346818459063,0.003816793879782899,0.000410740841512967,0.00037894017432220985,0.00017722109579551852,0.0001503658364711129,0.0012299727446536501,0.0032874878792127572
3124,3124,0.0017904893351204027,0.0038168257952644197,0.000400186261104884,0.0003789563190274506,0.00017592094677013937,0.00015038159812942053,0.0012143821295234746,0.0032874878792127572
3125,3125,0.0018114588415315642,0.0038167205889697506,0.00040521184545971406,0.00037890280353029175,0.0001789557670087616,0.00015032993468582702,0.0012272912274358776,0.0032874878792127572
3126,3126,0.0018011656358835105,0.003817554756327049,0.00040411396161690297,0.00037964559904346833,0.00017797087797409328,0.00015042126968965714,0.0012190807991982482,0.0032874878792127572
3127,3127,0.0017901406980107744,0.003817361668253294,0.0003891898363385314,0.0003795640388742396,0.00017462762607988299,0.00015030976554711902,0.0012263232317102995,0.0032874878792127572
3128,3128,0.0017878760106879443,0.0038172964064133222,0.00039795543176505846,0.00037946793747346705,0.00017503502510172634,0.00015034060556842367,0.001214885557168565,0.0032874878792127572
3129,3129,0.0017933540210609857,0.00381690728746331,0.0003965054687035208,0.00037897666942039384,0.0001825736092893368,0.00015044272437034458,0.0012142749417896053,0.0032874878792127572
3130,3130,0.0017795128940854567,0.0038171594504184457,0.00038760964186473814,0.00037909331628345423,0.00017524864210318714,0.0001505782528039174,0.0012166546068166177,0.0032874878792127572
3131,3131,0.0017928142484036473,0.0038168429871549524,0.0004004573857410998,0.00037895561832510216,0.00017543306812542095,0.00015039951365538343,0.0012169237960481083,0.0032874878792127572
3132,3132,0.001803451239655074,0.003816896944919813,0.0003992227106872119,0.00037895032234896634,0.00017736364414873786,0.00015045873138499506,0.001226864887190203,0.0032874878792127572
3133,3133,0.0018088200360911486,0.003817031064212228,0.00039989724900341405,0.000379075628154192,0.00017243306134483768,0.00015046755997670367,0.0012364897294157443,0.0032874878792127572
3134,3134,0.0018025533147022342,0.0038167707787095744,0.000400569294106971,0.00037888774340323915,0.00017736797401764854,0.00015039515581727618,0.0012246160455547962,0.0032874878792127572
3135,3135,0.0017897108208593398,0.0038175999055781603,0.00039950004104114233,0.00037966774245340944,0.0001799504966714967,0.0001504442767281368,0.0012102602851225997,0.0032874878792127572
3136,3136,0.0017947491318636094,0.0038179207624148438,0.0004011300505795769,0.000380001323926852,0.00017856361611598223,0.0001504315711562286,0.001215055462727234,0.0032874878792127572
3137,3137,0.0018094926198480275,0.0038165196723340057,0.0003950600509536259,0.0003787353428528656,0.00017785098072299108,0.0001502964701621404,0.0012365815922626838,0.0032874878792127572
3138,3138,0.0018011496531384322,0.003816806693573164,0.0003964263732327868,0.00037894451337176836,0.0001742322611664913,0.00015037429417318464,0.0012304910221330513,0.0032874878792127572
3139,3139,0.0018008647854038226,0.00381702490672587,0.00039720028337015336,0.00037907286126408256,0.0001774106997425278,0.00015046416560432556,0.0012262537995481287,0.0032874878792127572
3140,3140,0.0018089575311407066,0.0038167863017348927,0.00040617432931033424,0.00037897138228592804,0.0001734941855388003,0.00015032704263082645,0.0012292890134788217,0.0032874878792127572
3141,3141,0.0017996602323495398,0.0038169584542076707,0.00040070650244195655,0.0003791618257793421,0.00017507650310448117,0.00015030874663675086,0.0012238772312430635,0.0032874878792127572
3142,3142,0.0017966021574994983,0.003816599100002948,0.00039474537936240114,0.0003787405830159595,0.00017645827926191003,0.0001503706356559149,0.001225398500362923,0.0032874878792127572
3143,3143,0.0017970860571252367,0.003817135633906656,0.000392824603961007,0.0003795320797369733,0.00017863796959175898,0.00015011569024564675,0.0012256234801320818,0.0032874878792127572
3144,3144,0.0017839263519867303,0.003816617736769722,0.00039146567651884444,0.0003789085473001734,0.00017698446156947276,0.000150221305743856,0.0012154762171760808,0.0032874878792127572
3145,3145,0.0018191948650589291,0.003816564499600967,0.0004049990080782739,0.0003788860144883489,0.0001804644912154006,0.00015019061446522916,0.0012337313637661095,0.0032874878792127572
3146,3146,0.00179698433282193,0.003817655508630449,0.00039866955882234396,0.0003798817228407988,0.00017589348042532563,0.00015028589635371242,0.0012224212948295373,0.0032874878792127572
3147,3147,0.0017887873715682389,0.003816575625369066,0.0003935121013853586,0.00037881414939448994,0.00017308632304078152,0.00015027360937961884,0.0012221889493737024,0.0032874878792127572
3148,3148,0.0017744775751037316,0.003817200354931145,0.00039147583863730675,0.00037939501027399794,0.00017758703001826174,0.0001503174800884061,0.001205414703216987,0.0032874878792127572
3149,3149,0.001801713585136488,0.003816624477069495,0.0003954311890900284,0.00037866902793315534,0.0001767781324042662,0.00015046757158139554,0.0012295042620614743,0.0032874878792127572
3150,3150,0.0017811892302736592,0.0038169682124641405,0.00038548950717736855,0.0003791776411323749,0.00017620995915055976,0.00015030269875026107,0.0012194897654799583,0.0032874878792127572
3151,3151,0.001779658876853391,0.0038168004926152624,0.0003919474405929083,0.0003790189718379627,0.0001733742388902223,0.00015029364524857153,0.0012143371984163246,0.0032874878792127572
3152,3152,0.001799366652806358,0.0038166045729966856,0.00040168486326894225,0.0003789869163633336,0.00018020392401692882,0.00015012978101252355,0.0012174778636143255,0.0032874878792127572
3153,3153,0.0017972860908204208,0.0038167055286584964,0.0003942563270104115,0.000379081837216958,0.00017742878665735488,0.00015013579657165735,0.001225600978314948,0.0032874878792127572
3154,3154,0.0017901785584678426,0.003817344809398998,0.0003934548240242014,0.00037956603874947543,0.0001711901653421888,0.00015029087605594385,0.0012255335642663114,0.0032874878792127572
3155,3155,0.001803431849437245,0.003816963563956132,0.0004064704711063982,0.000379395187844204,0.00017228848262751005,0.0001500804922020334,0.001224672897981432,0.0032874878792127572
3156,3156,0.0017891864338071464,0.0038163221007967486,0.00039061204764245154,0.0003788723437928984,0.00017887172695530502,0.00014996188064621572,0.0012197026594418486,0.0032874878792127572
3157,3157,0.0018020130832643864,0.0038171553574620357,0.0003963582174084075,0.0003795630091880861,0.00017690764189275286,0.0001501044588380116,0.0012287472246606023,0.0032874878792127572
3158,3158,0.0017895553734885476,0.003816203932613842,0.0003937321600501244,0.0003786136166345847,0.0001774335651018377,0.000150102433358773,0.0012183896452448845,0.0032874878792127572
3159,3159,0.0018009838842289944,0.0038171962295552786,0.00039805680993734634,0.0003794579509913898,0.0001745941970529356,0.00015025040441667188,0.0012283328752860593,0.0032874878792127572
3160,3160,0.0017857777028041073,0.00381707229734033,0.00039683614112511156,0.0003794461243367412,0.00017181969514249053,0.00015013829747486057,0.0012171218710462042,0.0032874878792127572
3161,3161,0.001785489526531174,0.0038166961049118753,0.0003999403552167094,0.00037894312062454,0.00017485710327419044,0.0001502650888648497,0.001210692062856445,0.0032874878792127572
3162,3162,0.0017862532294530885,0.0038165879830765197,0.0003849048583661191,0.00037873480480040507,0.00017394068151208074,0.00015036529860285383,0.0012274076935266868,0.0032874878792127572
3163,3163,0.0017924171085052858,0.0038169224118766716,0.00039165772614069283,0.0003786003281571608,0.00017460297759954845,0.00015083418663921236,0.001226156408647105,0.0032874878792127572
3164,3164,0.0017937975863110834,0.0038165395800908437,0.0003929839858349365,0.00037904931534423576,0.00017640645865975066,0.0001500023881126714,0.0012244071469072419,0.0032874878792127572
3165,3165,0.0017919975592153737,0.0038160100885773008,0.00039185137977413,0.0003782887898880658,0.00017523759847805172,0.0001502334327389828,0.0012249085801495864,0.0032874878792127572
3166,3166,0.0017958608714078133,0.0038169764676367086,0.000395562852587411,0.0003793281462497396,0.00017800227359172325,0.00015016044852916223,0.0012222957449962203,0.0032874878792127572
3167,3167,0.0018050151019053647,0.003816348827691584,0.0003992962419797782,0.00037867174029963303,0.00017638839006266994,0.0001501892176655687,0.0012293304725826833,0.0032874878792127572
3168,3168,0.0017968546059845497,0.0038163427880941597,0.00040138459798081007,0.0003786261325710913,0.00017936995663767912,0.0001502287622188996,0.0012161000510871101,0.0032874878792127572
3169,3169,0.001801031242762975,0.003816593572485579,0.0003941836166690244,0.00037889424258330247,0.00018080530667059368,0.00015021147601721997,0.0012260423186562432,0.0032874878792127572
3170,3170,0.0018084048298738016,0.003816285474178723,0.0003922690329913306,0.0003785737335189729,0.00017339224058568638,0.00015022386577572745,0.0012427435523217408,0.0032874878792127572
3171,3171,0.0017955299517431389,0.003816292213004884,0.0003962244768924535,0.0003785294308577652,0.0001778116021245813,0.00015027490496057782,0.0012214938682628968,0.0032874878792127572
3172,3172,0.0017969391713017068,0.003817081360788898,0.0003977143404222043,0.0003792247383139108,0.00017888568082401088,0.00015036873856509293,0.001220339152124374,0.0032874878792127572
3173,3173,0.0017941095122395042,0.0038164993733332694,0.000402986176749736,0.00037889710231094704,0.00017624837165057194,0.00015011436860018138,0.001214874962816378,0.0032874878792127572
3174,3174,0.0017821593468595213,0.0038167794022850596,0.0004019941155502674,0.00037888461824129275,0.00017705559112189616,0.00015040691579099673,0.0012031096425584365,0.0032874878792127572
3175,3175,0.0017956489825044005,0.003816561597322786,0.0003933468813574263,0.0003788238135240147,0.00018064946384104444,0.0001502499171117132,0.001221652631331741,0.0032874878792127572
3176,3176,0.0017982817994365201,0.003816400065169304,0.0004057245617364191,0.0003786371093202099,0.0001744451383681084,0.00015027507396541607,0.0012181121011684165,0.0032874878792127572
3177,3177,0.0017911440242058077,0.003816690444769456,0.00039674530072456086,0.0003790737833765842,0.00018093514850529762,0.00015012876431257286,0.0012134635746040153,0.0032874878792127572
3178,3178,0.0018156019815678199,0.0038167611405524556,0.00040397591447790924,0.000379061708234168,0.00017515636545649847,0.00015021157217038136,0.0012364696976118765,0.0032874878792127572
3179,3179,0.0017946180828010885,0.003817420003381617,0.0003939437283929765,0.00037961144882985216,0.0001754687619278395,0.00015032067828623082,0.001225205595618465,0.0032874878792127572
3180,3180,0.001792197965960295,0.0038170720667201037,0.0004048680295437253,0.0003794183657295365,0.00017060537798554835,0.00015016580271295897,0.0012167245616389517,0.0032874878792127572
3181,3181,0.0017892044828312038,0.0038163594951664535,0.00039596157380939124,0.00037863318398712747,0.00017817034191297987,0.00015023844292655564,0.001215072566853128,0.0032874878792127572
3182,3182,0.0017877882885815094,0.003816754151949117,0.00039652647232427037,0.0003789740574437111,0.00017595052358433276,0.00015029219466208515,0.001215311291068941,0.0032874878792127572
3183,3183,0.001810553861177934,0.0038160068510524644,0.00039662535788830575,0.0003784639002678656,0.00017542637517425073,0.00015005507470326664,0.0012385021274412473,0.0032874878792127572
3184,3184,0.0017842572515669721,0.003815832494793436,0.0003955443814183368,0.00037830144415986784,0.00017471310967868105,0.0001500431586188099,0.0012139997619111983,0.0032874878792127572
3185,3185,0.0018025251124396374,0.0038165634975450328,0.000391693706099783,0.00037886210477062137,0.0001753120248063881,0.0001502134940362995,0.0012355193814869744,0.0032874878792127572
3186,3186,0.0017948458744837833,0.0038167471522936904,0.00038859207034720993,0.0003789409100228355,0.00017333354429656508,0.00015031836351860148,0.0012329202578641094,0.0032874878792127572
3187,3187,0.0017975361487001015,0.00381588997891102,0.0003970990270062293,0.000378310910825429,0.00017484739930859913,0.00015009118657031604,0.001225589719502785,0.0032874878792127572
3188,3188,0.0017990830492751952,0.003816508324787351,0.000398765515918046,0.0003789719877561224,0.00017515753607206885,0.00015004845109511803,0.0012251599945653135,0.0032874878792127572
3189,3189,0.001785752428219484,0.003816680156012785,0.0003933734942998249,0.0003790420900420227,0.00017687497140182117,0.00015015018850791893,0.001215503964842425,0.0032874878792127572
3190,3190,0.001807273553755765,0.003816451106656673,0.0003959153487905711,0.0003787994210142642,0.0001798353554791036,0.00015016382006055948,0.0012315228511133014,0.0032874878792127572
3191,3191,0.0017865503470178325,0.00381618519637828,0.00038495668326876464,0.0003785120645284511,0.0001750182913755403,0.00015018527114931847,0.001226575373721788,0.0032874878792127572
3192,3192,0.0018024972644441139,0.003816037326078579,0.00039211822944818235,0.0003783809083006993,0.00017724926239894942,0.00015016854492007296,0.0012331297723412776,0.0032874878792127572
3193,3193,0.0018037718578655356,0.0038160138551287257,0.00039288135675583986,0.0003785347907518072,0.00017295703217971135,0.00014999116333628876,0.001237933472626078,0.0032874878792127572
3194,3194,0.0017962870755256675,0.0038158030873989756,0.00039602760951735447,0.00037799922224794385,0.00017390095868881364,0.00015031597525459018,0.0012263585071335323,0.0032874878792127572
3195,3195,0.001797874258219684,0.003815790110774621,0.00039918649892029635,0.00037816649135585307,0.00017769263461533453,0.00015013574223222707,0.0012209951239169393,0.0032874878792127572
3196,3196,0.0017735260001684244,0.0038164036512033,0.0003857947752093926,0.0003787275524205776,0.00017806982892876365,0.00015018820750476982,0.0012096613961697434,0.0032874878792127572
3197,3197,0.001795791634046041,0.0038173935034229787,0.0003993819594087924,0.00037973515134558225,0.0001738027018326046,0.00015017048658764792,0.0012226069643431472,0.0032874878792127572
3198,3198,0.0018099313819432816,0.003816489567921226,0.0003994660261485089,0.0003789822739339728,0.00017843646996545967,0.0001500194016961923,0.0012320288904784872,0.0032874878792127572
3199,3199,0.0017964489402445835,0.003816004385700143,0.00040351380543863645,0.00037849828128590945,0.00017613061239196064,0.00015001820641292755,0.001216804516741994,0.0032874878792127572
3200,3200,0.001791482805252111,0.003816346009409267,0.00039414232721352895,0.00037871657327684,0.00017624648727053335,0.0001501415456833813,0.001221093991395687,0.0032874878792127572
3201,3201,0.0017920086876646922,0.0038158615558891544,0.0003967749532040643,0.0003783287389477998,0.00017602554161306888,0.00015004495172790853,0.0012192081939168692,0.0032874878792127572
3202,3202,0.0017829263529267174,0.0038157227018824486,0.00039158716985469345,0.0003781884980883119,0.00017591661571568926,0.00015004633102843042,0.0012154225695182007,0.0032874878792127572
3203,3203,0.0018023849656870856,0.0038166815249980252,0.0003940757758656558,0.0003790038183207706,0.00017839906298884223,0.00015018982783290027,0.0012299101301335013,0.0032874878792127572
3204,3204,0.0017992798268747405,0.003816167885862008,0.0003990030356258088,0.00037861793929021335,0.00017728953752086494,0.00015006205906997188,0.0012229872557272118,0.0032874878792127572
3205,3205,0.0017754159461983595,0.0038164635454127683,0.00038559690658813907,0.0003790264316286326,0.00017513040774546493,0.0001499492089673759,0.0012146886358165537,0.0032874878792127572
3206,3206,0.0017974184635958185,0.003815949302095967,0.00039962078609240476,0.0003783036112900281,0.00017512858501347615,0.00015015780855385776,0.0012226690916298404,0.0032874878792127572
3207,3207,0.0018042422343453113,0.003815708172071395,0.00039502414254532657,0.00037814503962238895,0.00018171192381249073,0.00015007524992062275,0.00122750617121867,0.0032874878792127572
3208,3208,0.0018129991036438095,0.0038160482536459084,0.000394638473879897,0.0003784945309442126,0.00017583589454496891,0.00015006584956758667,0.0012425247359628114,0.0032874878792127572
3209,3209,0.0017776743945153877,0.0038155858748285926,0.0003922734170696124,0.00037795260564801343,0.00017471297808380548,0.00015014540654595328,0.0012106880024536706,0.0032874878792127572
3210,3210,0.0017845674366586076,0.0038160639056122473,0.0003954189393528776,0.0003781969135161489,0.00017599808651925668,0.00015037911463325514,0.0012131504091127706,0.0032874878792127572
3211,3211,0.0017968002643909294,0.0038158111377395217,0.0003951138769538282,0.0003780556169981019,0.00017467253552188133,0.00015026762780565416,0.0012270138490559778,0.0032874878792127572
3212,3212,0.0018048839087184436,0.003815950569402002,0.00039692561378510603,0.00037839706350542324,0.0001757869232357063,0.0001500656273285269,0.001232171370093666,0.0032874878792127572
3213,3213,0.0017900796896873263,0.003816393171613918,0.0003943438871396176,0.00037874973801265273,0.00017015132594190853,0.000150155556875228,0.001225584477186947,0.0032874878792127572
3214,3214,0.001794232541104606,0.0038163450839811394,0.0003948176338522585,0.0003787904096947087,0.00017658764746199292,0.00015006681063869684,0.001222827257930685,0.0032874878792127572
3215,3215,0.0017925413056148792,0.0038162442086311647,0.0003965476314598968,0.00037862880993929184,0.00017496813724662502,0.00015012751201895667,0.0012210255345372787,0.0032874878792127572
3216,3216,0.0018008262002334808,0.0038158447066133348,0.0003901396746678016,0.00037812062519266496,0.0001786663555199825,0.00015023618516927774,0.0012320201724400214,0.0032874878792127572
3217,3217,0.0017941309374938615,0.003816121394887472,0.00039760127720146326,0.00037838618309366743,0.000172534842461053,0.0001502473502643878,0.0012239948208533085,0.0032874878792127572
3218,3218,0.001795899283070974,0.003816312292437482,0.0003933342800962147,0.00037840437132988973,0.0001762915352579227,0.00015042005092070639,0.0012262734689953596,0.0032874878792127572
3219,3219,0.0017975468972189048,0.003816762883098254,0.00039649108229889373,0.00037882517790421844,0.00017731266899890572,0.00015044983086261686,0.0012237431439452065,0.0032874878792127572
3220,3220,0.0018003494335567586,0.0038166928290731357,0.00040651563137134435,0.00037916491373259385,0.00017464046677356562,0.00015004004764037585,0.001219193331343821,0.0032874878792127572
3221,3221,0.0018085024033943876,0.0038163796129129543,0.0003961891166682834,0.0003787523256747429,0.00017629150854841697,0.00015013941161738284,0.0012360217765504762,0.0032874878792127572
3222,3222,0.0018025009986608268,0.003816398878911911,0.00040029429201298534,0.0003789137579910339,0.00017626740362628335,0.0001499972409713141,0.0012259393009526756,0.0032874878792127572
3223,3223,0.00178900047613772,0.003816138378261954,0.0003938979645257447,0.0003786213960147852,0.00017498420135225184,0.00015002911362599559,0.0012201183044482557,0.0032874878792127572
3224,3224,0.0017802799858834249,0.0038160495533714,0.0003948668727447419,0.00037847806996506745,0.00017709824810873496,0.0001500836032725682,0.0012083148612408712,0.0032874878792127572
3225,3225,0.0017708939977716237,0.0038161074132599597,0.0003918364342133226,0.0003788185963861031,0.00017374682236189832,0.0001498009343454732,0.0012053107347572967,0.0032874878792127572
3226,3226,0.0017743233844977075,0.003815978750751554,0.0003956908947500302,0.0003785198079893672,0.00017510473051911054,0.00014997106769396276,0.0012035277581360108,0.0032874878792127572
3227,3227,0.0017765244183029396,0.0038157700195531304,0.00039467739806802105,0.0003784638486914572,0.00017332093996689848,0.0001498182779259072,0.001208526071643802,0.0032874878792127572
